Household_ID,City,Latitude,House_Type,Roof_Type,Roof_Pitch,Roof_Azimuth,Floors,Financed,Year,Panel_Capacity,Shading,Generation
7AB01F7323,Melbourne,-37.911175,Timber Frame,Tile,10.0,192.0,,Yes,2022,7560,None,-220008.62
4936D5AFA2,Melbourne,-38.138587,Timber Frame,Other,30.0,13.0,Double,No,2019,6300,None,10930.784
86B9EE44DC,Melbourne,-37.735594,Timber Frame,Steel,22.5,4.0,,Yes,2016,5040,None,8523.175
897005DD04,Melbourne,-37.692758,Other,Steel,35.0,168.0,Other,No,2011,7560,None,7393.109
B46EF0DEB9,Melbourne,-37.919427,Timber Frame,,35.0,32.0,Single,No,2020,5880,Partial,8050.051
9B5CC76830,Melbourne,-38.325871,Double Brick,Tile,20.0,219.0,Other,Yes,2012,5460,Partial,5370.343
9D649D9CFE,Melbourne,-38.079083,Timber Frame,Tile,22.5,163.0,Single,Yes,2012,5880,None,6777.779
26093CF546,Melbourne,-37.513505,Timber Frame,,30.0,126.0,Double,Yes,2010,6720,None,7703.666
18EBB81D10,Melbourne,-37.718007,Timber Frame,Tile,25.0,2.0,Single,No,2012,7560,None,12331.375
42DC35B3E0,Melbourne,-38.100723,Double Brick,Steel,10.0,272.0,Single,Yes,2019,5460,None,8407.701
8702D40438,Melbourne,-38.160134,Double Brick,Tile,35.0,167.0,,Yes,2018,5880,None,6165.375
FB62753B8B,Melbourne,-37.872715,Timber Frame,Other,25.0,276.0,Single,Yes,2020,6300,Partial,7906.031
D63E67EF59,Melbourne,-38.091913,Timber Frame,Steel,22.5,255.0,Single,Yes,2021,7980,None,11762.544
3D7602E025,Melbourne,-38.160977,Double Brick,Tile,12.5,11.0,Other,Yes,2020,7560,None,12537.13
C136D07665,Melbourne,-38.01504,Double Brick,Tile,35.0,215.0,Other,Yes,2016,7980,None,8881.124
91E29B9FC0,Melbourne,-38.134445,Double Brick,Steel,20.0,75.0,Single,Yes,2012,7140,None,10183.353
43E3A298C6,Melbourne,-38.026341,Timber Frame,Tile,20.0,81.0,Double,Yes,2015,6300,None,9172.759
2B48A7A1ED,Melbourne,-38.02225,Timber Frame,Tile,25.0,262.0,Double,Yes,2013,7140,None,9853.428
83DDDFDA39,Melbourne,-37.706981,Timber Frame,Other,25.0,254.0,Single,Yes,2013,9240,None,12409.388
B6FEF0A9CC,Melbourne,-37.849328,Double Brick,Steel,25.0,210.0,Double,Yes,2019,7560,None,9423.152
4455D2C627,Melbourne,-37.6609,Other,,20.0,117.0,,No,2012,6300,Partial,6555.75
110D896419,Melbourne,-37.956769,Timber Frame,Steel,22.5,204.0,Single,Yes,2010,6300,None,7229.299
07D613B0B6,Melbourne,-38.245354,Timber Frame,Steel,30.0,44.0,,Yes,2020,6720,,11255.732
CD1CCB922E,Melbourne,-37.797992,Other,Steel,10.0,16.0,Double,No,2015,5880,None,9225.736
80FD533A76,Melbourne,-37.714656,Timber Frame,,5.0,214.0,Double,Yes,2016,6720,None,9662.638
FA0B4E077C,Melbourne,-38.352586,,Other,30.0,146.0,Double,Yes,2022,4620,None,-110272.45999999999
A0485955FE,Melbourne,-37.867987,Timber Frame,Steel,22.5,276.0,Other,Yes,2014,6720,Partial,7959.131
A99E5262DD,Melbourne,-38.208038,Timber Frame,Steel,25.0,341.0,Double,Yes,2012,6720,None,10699.817
4C8C7CC471,Melbourne,-38.102052,Double Brick,Tile,12.5,92.0,,Yes,2015,5880,None,8420.817
565F977DD7,Melbourne,-37.987467,Timber Frame,Tile,30.0,64.0,Single,Yes,2021,6720,None,10796.68
C583141B2B,Melbourne,-37.705176,,Other,20.0,272.0,Single,Yes,2013,7140,None,10422.369
759FED2CE8,Melbourne,-37.805725,Double Brick,Steel,25.0,267.0,Double,Yes,2011,5880,None,8135.446
739ADED828,Melbourne,-37.782563,Timber Frame,Steel,20.0,246.0,Double,Yes,2019,7140,None,10308.919
99705917AA,Melbourne,-38.184799,,Tile,25.0,328.0,Other,Yes,2013,7560,Partial,9631.89
02F5ABD9F1,Melbourne,-37.734035,Timber Frame,Tile,35.0,182.0,Double,No,2021,6720,Partial,5702.119
7A040028AE,Melbourne,-37.573442,Double Brick,Tile,22.5,223.0,Other,No,2011,6720,None,8145.086
E6C9701D37,Melbourne,-37.50947,Timber Frame,Steel,25.0,2.0,Double,Yes,2020,7980,None,14231.555
A86DAB2024,Melbourne,-37.608267,Other,Tile,25.0,226.0,Double,No,2012,6300,None,7616.892
1DBA2F7EC6,Melbourne,-38.047003,Timber Frame,Steel,30.0,301.0,Other,Yes,2012,6300,Significant,4786.893
482F2B32E3,Melbourne,-37.709511,Weatherboard,Steel,35.0,34.0,,Yes,2016,5880,None,9662.118
A7D542623E,Melbourne,,Timber Frame,Other,20.0,61.0,Single,Yes,2013,5460,None,8189.73
9F7AD1B327,Melbourne,-38.151964,Double Brick,Tile,30.0,138.0,Single,Yes,2014,6720,None,7605.875
C0CF08482D,Melbourne,-38.349943,Timber Frame,Other,35.0,214.0,Single,No,2016,6720,,7397.522
D49E170380,Melbourne,-37.369864,Timber Frame,Steel,35.0,164.0,Single,Yes,2020,5040,Partial,4410.993
CE82B5E8B6,Melbourne,-38.022336,Timber Frame,Steel,12.5,217.0,Single,Yes,2015,6720,None,9102.788
4AEE3A14DD,Melbourne,-38.232007,Timber Frame,Other,30.0,117.0,Double,Yes,2009,6720,None,7822.753
121646DC8B,Melbourne,-38.081068,Timber Frame,Other,30.0,251.0,Double,Yes,2014,6300,None,8301.934
0DDBCEF993,Melbourne,-37.361554,Timber Frame,Other,10.0,360.0,Single,Yes,2012,6720,None,10388.742
DD9F269A9D,Melbourne,-37.814316,Timber Frame,Steel,25.0,,Single,Yes,2019,4200,None,6869.395
9D54CB6CF3,Melbourne,-37.959929,Timber Frame,Tile,35.0,3.0,Double,Yes,2018,6720,None,11724.112
F078A737D0,Melbourne,-38.22012,Timber Frame,Tile,10.0,349.0,Double,Yes,2015,5880,None,9203.625
5C8EF86109,Melbourne,-38.011773,Timber Frame,Tile,30.0,171.0,Single,No,2019,6720,Partial,6009.335
E77524E70D,Melbourne,-37.57879,Timber Frame,,35.0,135.0,Double,Yes,2013,5460,Partial,4725.359
FCFF815CC3,Melbourne,-37.831654,Double Brick,Steel,30.0,160.0,Other,No,2020,7140,Significant,4140.077
DA1660CD37,Melbourne,-37.664772,,Tile,30.0,90.0,Double,Yes,2020,5880,None,8676.77
C5334774C1,Melbourne,-38.087263,Double Brick,Tile,35.0,331.0,Single,No,2015,4620,Partial,6101.328
B1E6E7EE7D,Melbourne,-37.674058,Timber Frame,Steel,5.0,65.0,Single,Yes,2021,6720,None,10780.803
086038D578,Melbourne,-37.912182,Timber Frame,Tile,22.5,342.0,Double,Yes,2020,5880,Significant,5107.948
9B080806B8,Melbourne,-38.092679,Timber Frame,Colorbond,30.0,19.0,Double,Yes,2021,7140,None,12541.288
0D0154BC91,Melbourne,-38.087691,Double Brick,Steel,25.0,76.0,Single,Yes,2018,7140,Partial,8580.533
B752D132C4,Melbourne,-38.218131,,Tile,30.0,178.0,Double,Yes,2014,5880,None,6115.651
EC41B8E271,Melbourne,-38.362518,Timber Frame,Steel,35.0,105.0,Double,Yes,2019,5880,None,7776.311
298857ACA3,Melbourne,-37.810662,Timber Frame,Other,25.0,5.0,Single,No,2018,7560,None,13092.027
62F90869DD,Melbourne,-37.997586,Double Brick,Steel,25.0,232.0,Double,Yes,2012,4200,Partial,4109.252
AE87E2B444,Melbourne,-38.368433,Timber Frame,Steel,35.0,236.0,Double,Yes,2019,4620,None,5760.604
B1BA4D50FD,Melbourne,-37.921281,Double Brick,Steel,5.0,360.0,Double,No,2015,6720,None,10220.663
79C8CA3614,Melbourne,-37.534224,Timber Frame,Tile,25.0,20.0,Double,Yes,2021,7140,None,12597.376
E1756D9455,Melbourne,-37.847797,,Steel,20.0,337.0,Single,No,2012,5880,None,9314.512
E290328762,Melbourne,-37.629686,Double Brick,Other,25.0,320.0,Double,No,2009,7560,None,11558.336
ABB1436DCA,Melbourne,-38.008301,Double Brick,Tile,5.0,294.0,Other,No,2010,6720,None,9349.602
AB9BB9CD52,Melbourne,-38.697598,Timber Frame,Tile,22.5,329.0,Single,Yes,2012,6300,None,9798.918
759DF1BD1F,Melbourne,-37.886573,Timber Frame,Tile,25.0,32.0,Double,No,2019,6300,Partial,8513.757
4EB9718264,Melbourne,-38.231866,Other,,20.0,110.0,Double,Yes,2019,7140,Significant,5028.858
09F8380D7F,Melbourne,-38.025249,Timber Frame,Tile,30.0,265.0,Double,Yes,2021,6300,None,9481.83
43DC7A8C64,Melbourne,-38.297757,Timber Frame,Tile,10.0,20.0,Double,No,2009,6300,None,9136.006
A4D3A376A3,Melbourne,-38.075725,,Tile,25.0,360.0,Double,No,2011,6300,None,10112.951
22DCEFDFC6,Melbourne,-38.27503,Other,Tile,22.5,353.0,Single,Yes,2020,6720,Partial,9358.794
9AC412E8A9,Melbourne,-38.396573,Timber Frame,Tile,10.0,349.0,Double,Yes,2014,6720,None,10369.691
C8D4E0B1A9,Melbourne,-38.476919,Timber Frame,Tile,22.5,357.0,Double,Yes,2013,6720,None,10861.902
CD5048B48A,Melbourne,-37.841809,Timber Frame,Tile,25.0,41.0,Single,Yes,2012,6300,None,9755.218
79CF5D11C2,Melbourne,-38.305474,Timber Frame,,22.5,,Double,No,2020,4620,None,6514.403
69481AFE52,Melbourne,-38.13919,Timber Frame,Tile,30.0,16.0,Double,No,2017,6300,None,10660.846
24D239700C,Melbourne,-37.959783,Timber Frame,Tile,25.0,360.0,,Yes,2013,7980,None,13128.574
849C6AABCA,Melbourne,-38.020455,Timber Frame,Tile,10.0,176.0,Double,Yes,2011,6720,None,8737.23
8EE54CB4BF,Melbourne,-38.531043,Timber Frame,,35.0,354.0,,Yes,2015,6300,None,10524.73
807EB15BCE,Melbourne,-37.886343,Timber Frame,Tile,35.0,7.0,Single,Yes,2020,6720,Partial,9532.83
B38174638D,Melbourne,-37.767856,Timber Frame,Steel,35.0,52.0,Double,Yes,2012,7140,None,10810.938
C983E91F9B,Melbourne,-38.32944,Timber Frame,Tile,20.0,22.0,Single,Yes,2015,7560,None,12187.839
15868D7A62,Melbourne,-38.083053,Timber Frame,,30.0,16.0,Single,No,2011,5040,None,7996.496
1D15532D96,Melbourne,-38.250548,Timber Frame,Tile,20.0,280.0,Single,No,2018,7980,None,12341.714
F5A03CD80E,Melbourne,-37.992978,Timber Frame,Tile,35.0,315.0,Single,No,2012,7980,Partial,10058.479
46639B88B4,Melbourne,-37.518234,Timber Frame,Other,25.0,42.0,Double,No,2021,4620,Partial,6329.156
AC7F2FE2B4,Melbourne,-38.093174,Timber Frame,Steel,12.5,356.0,Single,Yes,2019,7560,None,12570.584
E058B0D269,Melbourne,-37.661978,Timber Frame,Tile,35.0,12.0,Single,Yes,2018,7140,,12367.402
20AC61C7EC,Melbourne,-37.690094,Timber Frame,Steel,25.0,263.0,Single,Yes,2018,5880,Partial,6939.862
577409B9F7,Melbourne,-37.803161,Timber Frame,Steel,25.0,94.0,Double,Yes,2018,6720,None,9652.473
042A5B5AF7,Melbourne,-37.865576,Timber Frame,Steel,25.0,199.0,Other,Yes,2013,6720,None,7680.006
96AD8D4786,Melbourne,-38.135232,Other,Tile,25.0,,Single,Yes,2012,7140,None,10732.543
27DA26C6CF,Melbourne,-37.826921,Other,Steel,20.0,68.0,Single,Yes,2013,7140,None,10525.118
9657845E83,Melbourne,-38.049846,Timber Frame,Tile,22.5,352.0,,Yes,2021,6720,None,11863.894
7561D6DF4B,Melbourne,-38.461136,Timber Frame,Steel,5.0,229.0,,Yes,2015,4200,None,5951.342
67C7B37B0A,Melbourne,-38.053423,Timber Frame,Colorbond,25.0,9.0,Double,Yes,2019,5880,None,10194.16
942D8FC134,Melbourne,-38.067652,Timber Frame,Tile,35.0,6.0,Double,Yes,2011,6300,None,10136.175
3D17EA9398,Melbourne,-38.201681,Double Brick,,22.5,157.0,Other,No,2013,6720,Partial,6298.261
1F86D9E3E2,Melbourne,-37.787598,Other,Tile,20.0,108.0,Double,Yes,2017,5880,None,8234.514
AE091C3AE0,Melbourne,-37.756194,Other,Tile,35.0,112.0,Single,No,2021,5460,Partial,5795.471
0335B29FDC,Melbourne,-38.335888,Double Brick,Steel,25.0,304.0,Double,Yes,2019,6300,None,10348.319
791E8A751D,Melbourne,,Timber Frame,Tile,22.5,249.0,Double,Yes,2013,4200,None,5604.658
B582E894F6,Melbourne,-37.878652,Timber Frame,Steel,30.0,338.0,Other,Yes,2018,7560,None,13017.247
39A4BBC2D5,Melbourne,-37.908561,Timber Frame,Tile,30.0,113.0,Double,Yes,2020,5880,None,7885.366
D8422D1E98,Melbourne,-38.268233,Timber Frame,Steel,20.0,94.0,Other,Yes,2016,5040,None,7148.3
00E6D4AA39,Melbourne,-37.584288,Timber Frame,Tile,35.0,116.0,Double,Yes,2016,6720,Partial,6669.787
44ABCB85CD,Melbourne,-37.826492,Timber Frame,Other,20.0,354.0,Double,Yes,2017,7560,None,12821.179
EBFAB0C9C4,Melbourne,-37.786528,,Tile,30.0,128.0,Single,Yes,2012,5880,None,6818.101
59CEF899F5,Melbourne,-38.305718,Timber Frame,Steel,30.0,110.0,Other,Yes,2011,5460,None,6673.235
83315D0016,Melbourne,-37.956687,Double Brick,Tile,10.0,136.0,Single,No,2020,7140,None,10347.37
ADB721FF73,Melbourne,-37.847991,Timber Frame,,25.0,92.0,Single,Yes,2021,7140,None,10642.286
EE98740DE1,Melbourne,-38.015187,Other,Tile,20.0,139.0,Other,Yes,2020,6300,None,8405.099
493DC55089,Melbourne,-37.974633,Timber Frame,Steel,35.0,266.0,Single,Yes,2019,7980,Partial,9289.953
4B515A6840,Melbourne,-38.35495,Timber Frame,Tile,30.0,353.0,Single,No,2014,4620,None,7656.544
EF0B495B8B,Melbourne,-38.378289,Timber Frame,Steel,30.0,242.0,Single,Yes,2020,6300,None,8430.208
0A31BD7583,Melbourne,-37.977671,Timber Frame,Tile,20.0,189.0,Double,Yes,2013,5880,Partial,5628.463
04D7C6629A,Melbourne,-37.679112,Timber Frame,,25.0,290.0,Double,Yes,2021,7140,None,11798.997
E2C308974D,Melbourne,-37.276236,Timber Frame,Steel,10.0,318.0,Double,Yes,2017,7140,None,11496.124
C5D6E6629A,Melbourne,-38.324096,Double Brick,Tile,30.0,324.0,,No,2018,7140,None,12029.401
70F8ACAD15,Melbourne,-37.866391,Timber Frame,Steel,22.5,220.0,Double,Yes,2009,6720,Partial,6293.386
DDA3C6E6BC,Melbourne,-37.833356,Timber Frame,,25.0,309.0,Single,Yes,2010,6300,None,9569.115
D3CB02CF82,Melbourne,-38.005637,Timber Frame,Tile,25.0,330.0,Other,No,2016,7560,None,12502.317
B4A1FF5A5E,Melbourne,-37.976562,Timber Frame,Steel,25.0,329.0,,Yes,2016,5460,None,9023.453
359397E5A9,Melbourne,-37.398619,Double Brick,Tile,30.0,261.0,Double,Yes,2020,7560,None,11184.035
0150ABEDB9,Melbourne,-38.459042,Timber Frame,Tile,22.5,87.0,Single,No,2012,7140,None,9782.748
4C6F5C4619,Melbourne,-37.963707,Timber Frame,Colorbond,12.5,65.0,Single,Yes,2017,5880,None,8951.207
D5E043FD14,Melbourne,-38.090051,Timber Frame,Tile,30.0,62.0,Double,Yes,2012,5880,None,8627.069
3BA7B467A3,Melbourne,-38.129875,Timber Frame,Tile,5.0,15.0,Single,No,2012,6300,None,9237.155
2C093A82A6,Melbourne,-37.900283,Timber Frame,Steel,30.0,35.0,Double,No,2011,5460,None,8469.434
13AD729F21,Melbourne,-37.701941,Other,Steel,20.0,236.0,Single,Yes,2010,5880,None,7473.383
A41B528C37,Melbourne,-38.106219,Double Brick,Tile,20.0,310.0,Double,No,2021,7980,None,13479.877
4237BDBD97,Melbourne,-37.984253,Timber Frame,Tile,20.0,121.0,,Yes,2014,7140,None,9325.383
FE4F734032,Melbourne,-37.072212,Timber Frame,Tile,25.0,333.0,Single,Yes,2018,6300,None,10857.953
4BEF63D597,Melbourne,-38.017945,Timber Frame,Steel,25.0,166.0,Other,Yes,2018,6720,None,7975.909
319B7EF4AC,Melbourne,-38.15284,Timber Frame,Other,22.5,162.0,Single,Yes,2014,5460,None,6431.506
AB0F00407E,Melbourne,-37.86664,Double Brick,Steel,22.5,47.0,Double,Yes,2012,6300,None,9621.671
2760B108C8,Melbourne,-37.872321,Weatherboard,Tile,22.5,360.0,,Yes,2012,6300,None,10216.152
547061C9FF,Melbourne,-37.979308,Timber Frame,Other,30.0,96.0,Other,Yes,2018,5880,None,8246.053
88A904E205,Melbourne,-38.319325,Timber Frame,Other,30.0,56.0,Single,Yes,2020,5880,None,9513.917
B7CCE74CEB,Melbourne,-38.247475,Timber Frame,Tile,25.0,4.0,Other,Yes,2011,7140,None,11368.641
D00C923CBD,Melbourne,-37.942284,Timber Frame,Tile,5.0,163.0,Double,No,2018,5040,None,7336.346
0F382F814B,Melbourne,-37.847147,Timber Frame,Tile,30.0,3.0,Double,No,2021,7980,None,14405.856
1E3BB25898,Melbourne,-37.685647,Double Brick,Tile,30.0,283.0,Other,Yes,2013,5460,None,8041.544
851903D02F,Melbourne,-38.349556,Timber Frame,Steel,5.0,327.0,Other,No,2020,7980,None,12580.163
B3D5440DBE,Melbourne,-38.027191,Timber Frame,Tile,22.5,172.0,Double,No,2019,6300,None,7739.393
6166D57FFB,Melbourne,-37.873677,Timber Frame,Tile,25.0,2.0,Single,Yes,2020,6720,None,11901.529
97CCA2A722,Melbourne,-37.98982,Timber Frame,,25.0,144.0,Single,No,2011,5040,None,5760.819
EC8918D33F,Melbourne,-37.589489,,Tile,25.0,36.0,Double,Yes,2020,5040,None,8598.825
D3E3036065,Melbourne,-38.295861,Timber Frame,Steel,30.0,84.0,Double,Yes,2021,6720,None,10087.995
C5CC6062C0,Melbourne,-37.965263,Timber Frame,Tile,22.5,29.0,,Yes,2013,5880,Significant,4654.096
21510CE47D,Melbourne,-38.103583,Timber Frame,Tile,35.0,218.0,Single,No,2014,6720,None,7364.273
EB9EBA25A0,Melbourne,-37.773819,Other,Tile,22.5,39.0,Double,Yes,2014,5460,Partial,6927.066
5D53442EB9,Melbourne,-38.011716,Double Brick,Tile,20.0,348.0,Double,No,2021,6300,Partial,8832.609
89BE18EDA5,Melbourne,-37.580067,Timber Frame,Steel,12.5,120.0,Single,Yes,2018,5880,None,8521.973
FBB8C77936,Melbourne,-37.906171,Double Brick,Tile,12.5,88.0,Other,No,2021,5880,None,9042.231
78BE6F801A,Melbourne,-38.180538,Double Brick,Tile,25.0,0.0,Double,No,2011,5460,Partial,6997.676
48AA7003BA,Melbourne,-37.77543,Double Brick,Steel,35.0,83.0,Double,No,2019,7560,None,11068.175
35CE25DDBC,Melbourne,-38.249844,Timber Frame,,20.0,47.0,Double,No,2012,6720,None,10161.319
CB348B99D5,Melbourne,-38.413902,Timber Frame,Steel,30.0,340.0,Double,No,2012,7140,Partial,9141.557
3B495BCE5E,Melbourne,-37.722388,Double Brick,Tile,25.0,350.0,Single,Yes,2012,7140,None,11561.585
8DA244E826,Melbourne,-37.60777,Timber Frame,,35.0,304.0,Single,Yes,2014,6300,None,9877.85
76F2D780AF,Melbourne,-38.374369,Timber Frame,Other,25.0,51.0,Other,Yes,2018,5460,None,8732.12
7427DFCA35,Melbourne,-37.678592,Timber Frame,Tile,10.0,163.0,Single,Yes,2020,5880,,8504.449
76A21EB771,Melbourne,-37.916083,Timber Frame,Steel,25.0,359.0,Other,No,2012,6720,None,10935.721
4998BD4D07,Melbourne,-37.783648,Other,Tile,20.0,357.0,Double,No,2011,6300,None,10047.917
F83461A434,Melbourne,-37.915388,Timber Frame,Other,20.0,359.0,Single,Yes,2021,5460,None,9672.663
A7BC5546DE,Melbourne,-38.394231,Timber Frame,Other,25.0,228.0,Double,Yes,2011,7560,None,8963.796
A4A56ABEB9,Melbourne,-37.728872,Timber Frame,Steel,25.0,49.0,Single,Yes,2012,6300,None,9623.896
BD764E22A4,Melbourne,-37.820157,Timber Frame,Tile,30.0,227.0,Single,Yes,2013,7980,None,9348.51
C42E3C49AC,Melbourne,-38.021257,Double Brick,Steel,22.5,315.0,Double,No,2020,6720,None,11387.379
A74BE07462,Melbourne,-38.011689,Timber Frame,Tile,22.5,216.0,Double,No,2021,6720,Partial,7073.804
35A6C2A4F5,Melbourne,-38.46668,Double Brick,Tile,22.5,161.0,,Yes,2012,6720,None,7708.584
B18355C4DF,Melbourne,-38.249231,Timber Frame,Steel,20.0,8.0,Single,Yes,2021,6720,None,11730.784
4CD3EFF6D7,Melbourne,-37.865947,Timber Frame,Steel,20.0,176.0,Single,No,2009,7560,Partial,6866.899
CC417073D7,Melbourne,-37.593026,Double Brick,Steel,25.0,0.0,Single,No,2003,5880,None,8671.219
AEE815925E,Melbourne,-37.757747,Double Brick,Tile,5.0,0.0,Double,No,2013,5040,None,7525.437
C7B4B9C4F1,Melbourne,-37.963606,Double Brick,Other,25.0,358.0,Double,Yes,2011,6720,None,10792.09
BFB0623B74,Melbourne,-37.578677,,Other,25.0,26.0,Other,Yes,2019,5460,Partial,7485.606
A546410720,Melbourne,-38.489828,Timber Frame,Steel,25.0,167.0,Single,Yes,2020,7980,,9558.2
8B34DF6355,Melbourne,-37.275526,Timber Frame,Tile,22.5,107.0,Other,Yes,2018,7560,None,10574.922
5C960A196F,Melbourne,-37.864036,Timber Frame,Other,35.0,257.0,Single,Yes,2010,5460,Partial,5559.805
353F0E2126,Melbourne,-38.05163,Timber Frame,Steel,35.0,333.0,Double,Yes,2020,6300,Significant,5493.717
CDD806C427,Melbourne,-37.661285,Timber Frame,,30.0,339.0,Single,Yes,2020,7560,None,13350.91
84D6BF3754,Melbourne,-38.550418,Other,Tile,30.0,337.0,,Yes,2010,5460,None,8497.81
247E8D2B50,Melbourne,-37.551179,Timber Frame,Colorbond,25.0,9.0,Double,Yes,2012,8400,None,13633.31
1E109EA169,Melbourne,,Timber Frame,Tile,10.0,334.0,Other,Yes,2010,4620,None,6815.893
D0AB6D19D6,Melbourne,,Timber Frame,,25.0,88.0,Double,Yes,2010,5040,None,6694.667
F360008EE2,Melbourne,-38.100961,Timber Frame,Steel,25.0,78.0,Double,No,2019,6720,None,10138.848
762AE70C75,Melbourne,-38.03953,Double Brick,,22.5,292.0,,Yes,2019,6720,Partial,8651.198
6553AB7E78,Melbourne,-37.449954,Other,Steel,20.0,217.0,,Yes,2020,5040,None,6845.731
B209CE2E83,Melbourne,-37.716736,Timber Frame,Tile,30.0,142.0,Other,Yes,2010,7980,None,8636.588
8654F94479,Melbourne,-37.669634,Timber Frame,Steel,25.0,1.0,Double,Yes,2018,7560,None,13185.664
6795C2DF3B,Melbourne,-37.782883,Timber Frame,Tile,22.5,360.0,,No,2011,5880,None,9442.54
9EDE108538,Melbourne,-37.869067,,,22.5,287.0,Double,Yes,2011,6720,None,9868.578
5F4855859A,Melbourne,-37.800892,Timber Frame,Steel,35.0,206.0,Double,No,2017,7560,None,8330.149
B142F0F389,Melbourne,-38.028462,Timber Frame,,25.0,208.0,Other,Yes,2010,7140,Partial,6408.286
C93A8463B2,Melbourne,-38.188894,Double Brick,Tile,20.0,201.0,Single,Yes,2016,7140,None,8943.341
E53F066D9C,Melbourne,-37.834115,Timber Frame,Tile,20.0,279.0,Other,No,2010,5880,None,8384.072
6D8EA52153,Melbourne,-37.54356,Double Brick,Tile,30.0,2.0,Other,Yes,2014,6300,None,10635.026
CE68C5AA0E,Melbourne,-37.404906,Timber Frame,Tile,25.0,201.0,Single,Yes,2012,7140,None,8158.072
642FF5A516,Melbourne,-38.226362,Timber Frame,Steel,35.0,283.0,Double,Yes,2011,7560,Partial,8465.173
7DAE29D81A,Melbourne,-37.969246,Timber Frame,Steel,30.0,156.0,Other,Yes,2019,5040,Partial,4657.162
744D5B2BD1,Melbourne,-38.000637,Timber Frame,Tile,25.0,304.0,Single,Yes,2021,6300,None,10633.99
3522145D16,Melbourne,-37.940098,Timber Frame,,25.0,346.0,Double,Yes,2018,6300,None,10805.161
A640035744,Melbourne,-37.74817,Double Brick,,22.5,283.0,Double,Yes,2019,6300,None,10036.075
8D23B1F7FB,Melbourne,-38.210373,Timber Frame,,25.0,197.0,Double,No,2013,5040,None,5699.977
6EDC9AAED7,Melbourne,-38.137499,Timber Frame,,22.5,135.0,Double,No,2017,5040,None,6385.557
621FE7903C,Melbourne,-38.377707,Timber Frame,Steel,35.0,263.0,Other,Yes,2019,6720,None,9573.864
BC4723BA77,Melbourne,-38.097429,Timber Frame,Tile,30.0,42.0,Double,No,2016,6720,Partial,8694.151
ACA7CEEBA1,Melbourne,-38.376401,Timber Frame,Steel,35.0,164.0,Single,Yes,2018,6300,None,6632.124
97F288CEF2,Melbourne,-37.771753,Other,Tile,25.0,330.0,Double,No,2011,6720,Significant,5286.54
BCD8197727,Melbourne,-37.956418,Other,Tile,20.0,214.0,Double,No,2013,6720,None,8351.558
259258FD08,Melbourne,-38.052381,Timber Frame,Steel,35.0,342.0,Double,Yes,2011,5880,None,9384.509
EE648E5FDF,Melbourne,-37.487738,,Steel,25.0,29.0,Single,No,2012,5880,None,9325.482
51669B14B4,Melbourne,-37.694264,Timber Frame,Tile,25.0,291.0,Double,Yes,2014,3780,Partial,4654.857
092CEF9A4B,Melbourne,-38.03142,Timber Frame,Tile,10.0,66.0,Double,Yes,2020,6300,None,9900.536
CEEAF34A84,Melbourne,-37.932129,Other,,30.0,342.0,Single,Yes,2012,7140,None,11558.25
CA0F6616FE,Melbourne,-38.185844,Double Brick,Tile,30.0,9.0,Double,No,2009,7980,None,12476.203
42E49D318F,Melbourne,-38.260476,Timber Frame,Steel,35.0,358.0,Other,No,2021,5460,None,9798.902
2EFBE69B4D,Melbourne,-37.816967,Other,Tile,30.0,185.0,Single,Yes,2018,6300,None,6965.196
E0A79CE1DA,Melbourne,-38.332239,Timber Frame,Steel,25.0,179.0,Single,No,2018,5460,Partial,5062.583
C3ADC31082,Melbourne,-37.637173,Timber Frame,Tile,30.0,1.0,Single,Yes,2016,5040,,8692.025
9330CADBB0,Melbourne,-38.270483,Timber Frame,Steel,35.0,337.0,Double,Yes,2011,7140,None,11302.107
5B1A4D3BC8,Melbourne,-38.194582,,Tile,35.0,208.0,Double,No,2011,4620,None,4753.049
4F58B407AE,Melbourne,-37.811629,Double Brick,,25.0,140.0,,No,2017,5880,,5795.987
19D9405157,Melbourne,-37.97236,Timber Frame,,35.0,325.0,Double,No,2012,4620,None,7354.649
38474A690A,Melbourne,-38.140649,Timber Frame,Steel,10.0,49.0,Single,No,2017,7980,None,12420.989
44CEC84DB5,Melbourne,-37.561184,Timber Frame,Tile,25.0,176.0,Other,No,2019,6300,Partial,6015.796
DA4809EE15,Melbourne,-38.011617,Timber Frame,Steel,30.0,359.0,Other,Yes,2011,6300,None,10219.238
2479A00027,Melbourne,-38.101814,Timber Frame,Tile,35.0,94.0,Single,Yes,2012,7140,None,9200.865
FE91B7BE18,Melbourne,-37.8779,Timber Frame,Steel,20.0,287.0,Single,No,2017,9240,Partial,11548.326
